Date,High,Low,Open,Close,Volume,Adj Close,moving_average,symbol,name,description
2018-12-26,68.44000244140625,63.54999923706055,63.630001068115234,68.0999984741211,245600,68.0999984741211,67.62607104437691,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2018-12-27,69.30999755859375,66.04000091552734,66.94999694824219,69.0,286500,69.0,67.65017506114224,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2018-12-28,72.48999786376953,69.0,69.62999725341797,69.98999786376953,391900,69.98999786376953,67.69051683360132,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2018-12-31,71.87000274658203,69.19999694824219,70.98999786376953,71.4800033569336,330100,71.4800033569336,67.75474541874256,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2019-01-02,71.95999908447266,66.1500015258789,69.55000305175781,66.37000274658203,554000,66.37000274658203,67.73166637420654,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2019-01-03,66.58000183105469,63.040000915527344,65.76000213623047,64.01000213623047,310500,64.01000213623047,67.63183307647705,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2019-01-04,68.68000030517578,64.5,65.37999725341797,67.80999755859375,228800,67.80999755859375,67.66299966176351,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2019-01-07,73.16000366210938,67.5999984741211,67.5999984741211,73.0999984741211,271500,73.0999984741211,67.77383302052816,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2019-01-08,77.47000122070312,72.58000183105469,74.08999633789062,74.44999694824219,984200,74.44999694824219,67.97299963633219,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2019-01-09,77.72000122070312,74.5,74.80000305175781,77.01000213623047,474700,77.01000213623047,68.24199968973795,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2019-01-10,76.9000015258789,74.45999908447266,76.63999938964844,74.88999938964844,194100,74.88999938964844,68.44549967447917,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
